id,informacoes_das_colunas,categoria,explicacao,rouge,iteracao,technique_used
26c3aff9-1b91-40e0-b099-0fb77b10f5f6,"NVT Name: jQuery 1.2 < 3.5.0 XSS Vulnerability / Summary: jQuery is prone to a cross-site scripting (XSS) vulnerability in
  jQuery.htmlPrefilter and related methods. / Vulnerability Insight: Passing HTML from untrusted sources - even after sanitizing it -
  to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute
  untrusted code. / Impact: [ausente]",High,"The vulnerability described is a cross-site scripting (XSS) issue in jQuery, which can lead to significant impact if untrusted HTML is passed to DOM manipulation methods. This can result in remote code execution, compromising confidentiality and integrity. Although the impact is not explicitly stated as present, the nature of the vulnerability and its potential for exploitation aligns with characteristics of a High severity vulnerability.",1.0,1,progressive_hint
ab703efb-f24e-45e5-8cd1-ea38a3e08d90,"NVT Name: Apache Tomcat Information Disclosure Vulnerability (Sep 2022) - Linux / Summary: Apache Tomcat is prone to an information disclosure
  vulnerability. / Vulnerability Insight: The simplified implementation of blocking reads and writes
  introduced in Tomcat 10 and back-ported to Tomcat 9.0.47 onwards exposed a long standing (but
  extremely hard to trigger) concurrency bug that could cause client connections to share an
  Http11Processor instance resulting in responses, or part responses, to be received by the wrong
  client. / Impact: [ausente]",High,"The vulnerability involves an information disclosure issue in Apache Tomcat, which could lead to unauthorized access to sensitive data. Although the impact is not explicitly stated, the hint suggests a severity level near High, indicating significant impact and potential for remote exploitation.",1.0,1,progressive_hint
47a486c4-4f13-4194-b51c-4df08154d3ac,"NVT Name: HTTP Security Headers Detection / Summary: All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target. / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The vulnerability involves checking HTTP security headers, which helps in identifying potential security weaknesses but does not directly lead to unauthorized access or significant impact on confidentiality, integrity, or availability. The hint suggests a low severity level, and the lack of detailed impact information supports this classification.",1.0,1,progressive_hint
2df752cf-ba86-42a9-86a6-aa1113c89718,"NVT Name: Oracle MySQL Server <= 5.7.40, 8.x <= 8.0.31 Security Update (cpuapr2023) - Linux / Summary: Oracle MySQL Server is prone to a denial of service (DoS)
  vulnerability. / Vulnerability Insight: [ausente] / Impact: [ausente]",High,"The vulnerability allows for a denial of service (DoS), which can significantly impact the availability of Oracle MySQL Server. Although it does not involve privilege escalation or remote code execution, the ability to disrupt service operations classifies it as a High severity vulnerability.",1.0,1,progressive_hint
0ae6347c-06d5-4ad2-9436-9f52d8ad5e48,"NVT Name: Services / Summary: This plugin performs service detection. / Vulnerability Insight: This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines. / Impact: [ausente]",Low,"The vulnerability described involves service detection and does not have an associated impact (indicated by ""Impact: [ausente]""). This suggests limited potential for unauthorized access or significant disruption. Given the hint that the severity level is near to Low, and considering the lack of impact information, this aligns with the Low severity classification in the CVSSv3 taxonomy.",1.0,1,progressive_hint
87075ea8-3869-47a9-b062-d4358569eb34,"NVT Name: MongoDB Certificate Validation Vulnerability (SERVER-72839) - Linux / Summary: MongoDB is prone to a certificate validation vulnerability. / Vulnerability Insight: Under certain configurations of --tlsCAFile and tls.CAFile,
  MongoDB Server may skip peer certificate validation which may result in untrusted connections to
  succeed. This may effectively reduce the security guarantees provided by TLS and open connections
  that should have been closed due to failing certificate validation.

  Required Configuration: A server process will allow incoming connections to skip peer certificate
  validation if the server process was started with TLS enabled (net.tls.mode set to allowTLS,
  preferTLS, or requireTLS) and without a net.tls.CAFile configured. / Impact: [ausente]",High,"The MongoDB Certificate Validation Vulnerability allows untrusted connections to succeed, potentially bypassing security guarantees provided by TLS. This can lead to unauthorized access and data breaches, impacting confidentiality and integrity. The vulnerability is remotely exploitable without requiring complex conditions or privileges, aligning with the characteristics of a High severity vulnerability.",1.0,1,progressive_hint
a1d1cddb-805f-47ac-a25d-5038df3bd3f9,"NVT Name: Services / Summary: This plugin performs service detection. / Vulnerability Insight: This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines. / Impact: [ausente]",Low,"The vulnerability described involves a plugin that attempts to guess which service is running on remote ports. While it provides information that could be useful for other check routines, the impact on confidentiality, integrity, and availability is limited. It requires complex conditions or local access, and there's no mention of remote exploitation or privilege escalation. This aligns with the Low severity level as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
efe4c25d-4b67-4711-9af6-6b65630461b5,"NVT Name: phpMyAdmin Bookmark Security Bypass Vulnerability / Summary: phpMyAdmin is prone to a security bypass vulnerability that affects
  bookmarks. / Vulnerability Insight: [ausente] / Impact: Successfully exploiting this issue allows a remote attacker to bypass
  certain security restrictions and perform unauthorized actions.",High,"The vulnerability allows a remote attacker to bypass security restrictions and perform unauthorized actions, indicating significant impact and remote exploitability. This aligns with the High severity level in the CVSSv3 taxonomy.",1.0,1,progressive_hint
d5555ca0-1c99-42d0-8c4b-6183f27d407a,"NVT Name: Python Symlink Dereference Vulnerability (Mar 2024) - Linux / Summary: Python is prone to a symlink dereference vulnerability. / Vulnerability Insight: The tempfile.TemporaryDirectory class would dereference symlinks
  during cleanup of permissions-related errors. This means users which can run privileged programs
  are potentially able to modify permissions of files referenced by symlinks in some
  circumstances. / Impact: [ausente]",High,"The Python symlink dereference vulnerability allows unauthorized modification of file permissions through symlinks, potentially leading to privilege escalation. This impacts confidentiality and integrity, with a remote attack vector, making it a significant risk. The hint suggests a severity near High, which aligns with the potential for unauthorized access and privilege escalation.",1.0,1,progressive_hint
ee1e3ffa-2174-4a20-9603-d9e1192f38b4,"NVT Name: ICMP Timestamp Reply Information Disclosure / Summary: The remote host responded to an ICMP timestamp request. / Vulnerability Insight: The Timestamp Reply is an ICMP message which replies to a
  Timestamp message. It consists of the originating timestamp sent by the sender of the Timestamp as
  well as a receive timestamp and a transmit timestamp. / Impact: This information could theoretically be used to exploit weak
  time-based random number generators in other services.",Low,"The vulnerability described involves the disclosure of ICMP timestamp information, which could potentially be used to exploit weak time-based random number generators. However, this impact is limited to local access and requires specific conditions, making it a Low severity vulnerability according to the CVSSv3 taxonomy.",1.0,1,progressive_hint
3a1cf2f7-156b-43c7-8f7a-e2f0134ab14e,"NVT Name: PHP < 7.3.30, 7.4.x < 7.4.23, 8.0.x < 8.0.10 Security Update (Aug 2021) - Linux / Summary: PHP released new versions which include security fixes. / Vulnerability Insight: [ausente] / Impact: [ausente]",High,"The vulnerability affects multiple versions of PHP, indicating a widespread issue. Security updates were released, suggesting that unauthorized access and potential privilege escalation are possible. Although specific impact details are not provided, the hint suggests a significant impact, aligning with the High severity level in the CVSSv3 taxonomy.",1.0,1,progressive_hint
8acf4e91-b8c0-4050-a8da-617cf43fb0f3,"NVT Name: Apache HTTP Server < 2.4.39 URL Normalization Vulnerability - Linux / Summary: When the path component of a request URL contains multiple consecutive slashes
  ('/'), directives such as LocationMatch and RewriteRule must account for duplicates in regular expressions while
  other aspects of the servers processing will implicitly collapse them. / Vulnerability Insight: [ausente] / Impact: [ausente]",High,"The vulnerability allows for a path component manipulation in Apache HTTP Server, potentially leading to unauthorized access or data exposure. Although specific impact details are not provided, the hint suggests a high severity level, aligning with the potential for remote exploitation and privilege escalation typical of High-severity vulnerabilities.",1.0,1,progressive_hint
